pageid,revid,rating,quality_score,userContrib,grammar,userID,timestamp,contribQuality
33962601,550397667,Stub,0.1,5.53,2.0,2106498.0,2013-04-15T01:10:45Z,0.55
34201963,468001062,Stub,0.1,13.02,11.0,4870610.0,2011-12-28T00:32:10Z,1.3
41174446,583052290,Stub,0.1,22.27,10.0,23407.0,2013-11-24T05:56:34Z,2.23
1567532,70592564,Stub,0.1,0.47,12.0,1979668.0,2006-08-19T14:46:20Z,0.05
7360498,124590185,Stub,0.1,1.01,3.0,3016821.0,2007-04-21T12:20:58Z,0.1
4645368,108564405,Stub,0.1,0.24,55.0,382593.0,2007-02-16T08:11:54Z,0.02
34312674,470180646,Stub,0.1,27.04,2.0,154991.0,2012-01-08T01:12:39Z,2.7
39320051,553862729,Stub,0.1,40.36,10.0,23407.0,2013-05-06T23:33:25Z,4.04
36685288,514189495,Stub,0.1,12.3,11.0,16428237.0,2012-09-23T17:22:43Z,1.23
1492319,447297864,Stub,0.1,14.38,55.0,158530.0,2011-08-29T11:09:28Z,1.44
32460849,440253466,Stub,0.1,10.01,19.0,8096714.0,2011-07-19T05:11:03Z,1.0
27346763,434078633,Stub,0.1,8.02,3.0,7178666.0,2011-06-13T16:27:09Z,0.8
19806067,261008458,Stub,0.1,8.99,6.0,5549420.0,2008-12-31T02:21:31Z,0.9
41061783,581368741,Stub,0.1,12.1,2.0,17175981.0,2013-11-12T18:51:52Z,1.21
31927857,431753175,Stub,0.1,0.67,4.0,117878.0,2011-05-31T01:51:05Z,0.07
35458960,486853415,Stub,0.1,10.27,8.0,23407.0,2012-04-11T17:42:44Z,1.03
7883785,101879656,Stub,0.1,5.26,23.0,1324179.0,2007-01-19T22:32:28Z,0.53
28326683,388212426,Stub,0.1,9.91,3.0,10996774.0,2010-10-02T03:05:46Z,0.99
37678056,523674730,Stub,0.1,6.82,23.0,6927073.0,2012-11-18T14:47:51Z,0.68
17407007,534057790,Stub,0.1,6.07,38.0,222607.0,2013-01-20T21:21:39Z,0.61
12401719,149541079,Stub,0.1,3.26,11.0,1951353.0,2007-08-06T13:48:51Z,0.33
14205739,481304053,Stub,0.1,6.39,29.0,2305934.0,2012-03-11T10:20:32Z,0.64
1048151,134581255,Stub,0.1,0.07,11.0,4130853.0,2007-05-30T15:30:11Z,0.01
36035900,500623220,Stub,0.1,6.38,7.0,6655086.0,2012-07-04T09:22:01Z,0.64
27380475,448378110,Stub,0.1,5.44,6.0,117878.0,2011-09-04T08:52:38Z,0.54
17504040,213439430,Stub,0.1,2.43,3.0,3450780.0,2008-05-19T10:22:09Z,0.24
21849832,360549965,Stub,0.1,2.51,1.0,753665.0,2010-05-06T16:54:06Z,0.25
15417363,218650284,Stub,0.1,5.31,3.0,6652755.0,2008-06-11T15:56:06Z,0.53
37479130,520327973,Stub,0.1,39.75,4.0,16943572.0,2012-10-28T21:44:50Z,3.98
21277137,545553801,Stub,0.1,10.94,28.0,6569922.0,2013-03-20T00:15:37Z,1.09
22111301,279626103,Stub,0.1,7.32,48.0,736168.0,2009-03-25T17:50:13Z,0.73
34675706,480711036,Stub,0.1,14.24,8.0,6655086.0,2012-03-07T19:18:22Z,1.42
23584533,477232266,Stub,0.1,7.08,7.0,1175300.0,2012-02-16T19:15:08Z,0.71
36929091,510956618,Stub,0.1,53.37,22.0,1276024.0,2012-09-05T19:03:25Z,5.34
41319781,585347549,Stub,0.1,28.72,15.0,23407.0,2013-12-09T22:35:17Z,2.87
14714456,271978260,Stub,0.1,15.46,2.0,6569922.0,2009-02-20T02:16:35Z,1.55
3892777,70458420,Stub,0.1,2.05,11.0,58666.0,2006-08-18T18:53:35Z,0.2
21441216,269232703,Stub,0.1,1.77,5.0,1369254.0,2009-02-08T00:43:34Z,0.18
4049168,298225746,Stub,0.1,5.07,9.0,235191.0,2009-06-23T23:20:24Z,0.51
23571943,477876697,Stub,0.1,16.99,11.0,1725149.0,2012-02-20T12:59:29Z,1.7
6171448,139868380,Stub,0.1,1.31,7.0,433328.0,2007-06-22T10:35:25Z,0.13
44375481,633482488,Stub,0.1,2.75,4.0,4649642.0,2014-11-12T04:40:23Z,0.28
21715394,478202265,Stub,0.1,6.99,5.0,5839411.0,2012-02-22T05:29:54Z,0.7
13399753,583088071,Stub,0.1,7.41,10.0,1951353.0,2013-11-24T13:17:05Z,0.74
31520346,424467886,Stub,0.1,9.78,16.0,306659.0,2011-04-17T03:22:24Z,0.98
40090099,566117181,Stub,0.1,20.08,1.0,2903722.0,2013-07-28T07:04:49Z,2.01
14212938,171000906,Stub,0.1,18.33,25.0,1236449.0,2007-11-12T18:07:05Z,1.83
1965789,623658678,Stub,0.1,2.41,38.0,917223.0,2014-09-01T03:10:01Z,0.24
5141591,124898519,Stub,0.1,1.06,12.0,433328.0,2007-04-22T17:01:49Z,0.11
19017738,234040027,Stub,0.1,33.41,12.0,5277842.0,2008-08-25T00:52:10Z,3.34
31732315,429526369,Stub,0.1,69.54,14.0,3263050.0,2011-05-17T08:24:40Z,6.95
17819281,217678650,Stub,0.1,6.5,2.0,2375381.0,2008-06-07T04:02:08Z,0.65
11709137,156053816,Stub,0.1,0.53,3.0,880533.0,2007-09-06T14:10:53Z,0.05
14903935,180487312,Stub,0.1,6.42,4.0,291880.0,2007-12-27T20:58:38Z,0.64
17579864,214464965,Stub,0.1,2.35,7.0,1592016.0,2008-05-23T18:05:55Z,0.24
38263822,533713324,Stub,0.1,9.67,5.0,1294969.0,2013-01-18T16:46:22Z,0.97
8787647,338895317,Stub,0.1,9.74,12.0,9588469.0,2010-01-20T04:25:40Z,0.97
22631085,287508566,Stub,0.1,1.6,3.0,1008048.0,2009-05-02T20:20:22Z,0.16
986710,114897084,Stub,0.1,1.08,11.0,202276.0,2007-03-13T21:28:39Z,0.11
726199,119419173,Stub,0.1,0.17,3.0,25742.0,2007-04-01T04:31:15Z,0.02
16516747,216397657,Stub,0.1,3.45,11.0,6085301.0,2008-06-01T13:31:45Z,0.34
8210952,212578394,Stub,0.1,3.35,15.0,3035831.0,2008-05-15T11:05:51Z,0.34
25614276,610493287,Stub,0.1,12.8,10.0,754619.0,2014-05-28T13:40:44Z,1.28
18798478,231056441,Stub,0.1,11.39,4.0,2692801.0,2008-08-10T17:46:36Z,1.14
844641,94337823,Stub,0.1,0.2,4.0,202279.0,2006-12-14T19:18:24Z,0.02
22772742,325968022,Stub,0.1,14.84,20.0,754619.0,2009-11-15T12:14:32Z,1.48
11149674,235827195,Stub,0.1,16.22,16.0,135639.0,2008-09-02T15:09:25Z,1.62
32657883,443349043,Stub,0.1,5.18,9.0,1616157.0,2011-08-06T14:05:08Z,0.52
40566859,573510476,Stub,0.1,38.02,45.0,1764509.0,2013-09-18T15:28:09Z,3.8
6968019,97532001,Stub,0.1,4.38,8.0,75561.0,2006-12-31T12:53:48Z,0.44
8604610,305401793,Stub,0.1,57.28,82.0,63601.0,2009-08-01T04:35:36Z,5.73
9853745,112542427,Stub,0.1,3.32,44.0,699414.0,2007-03-04T11:24:06Z,0.33
28627021,382361086,Stub,0.1,2.82,41.0,8731061.0,2010-09-01T22:28:12Z,0.28
7460696,272414856,Stub,0.1,4.29,47.0,6917606.0,2009-02-22T03:58:38Z,0.43
10816706,124651344,Stub,0.1,0.49,4.0,246943.0,2007-04-21T18:19:27Z,0.05
3588081,474563329,Stub,0.1,9.6,56.0,1725149.0,2012-02-02T11:43:46Z,0.96
17839626,217951465,Stub,0.1,42.78,10.0,1276024.0,2008-06-08T13:35:09Z,4.28
18430013,228033264,Stub,0.1,8.41,4.0,4460024.0,2008-07-26T16:56:48Z,0.84
31862232,561871625,Stub,0.1,1.71,9.0,4454776.0,2013-06-27T20:25:00Z,0.17
3603189,124733090,Stub,0.1,0.76,22.0,1896773.0,2007-04-21T23:41:50Z,0.08
25156410,327176928,Stub,0.1,2.71,9.0,1121468.0,2009-11-21T21:44:06Z,0.27
14755106,218538215,Stub,0.1,5.87,26.0,1392310.0,2008-06-11T02:22:54Z,0.59
37764542,573283666,Stub,0.1,14.2,3.0,262550.0,2013-09-17T08:58:18Z,1.42
41419945,587457637,Stub,0.1,14.35,25.0,14423536.0,2013-12-24T02:16:48Z,1.44
5342556,156582424,Stub,0.1,32.15,4.0,916442.0,2007-09-08T23:43:15Z,3.22
30761922,412233406,Stub,0.1,39.14,1.0,171365.0,2011-02-05T22:35:10Z,3.91
29914288,400768820,Stub,0.1,15.21,5.0,325166.0,2010-12-06T01:02:40Z,1.52
35254156,491390575,Stub,0.1,40.14,10.0,23407.0,2012-05-08T14:42:22Z,4.01
43296438,616884457,Stub,0.1,24.97,3.0,1938652.0,2014-07-14T08:06:24Z,2.5
18023119,220386714,Stub,0.1,3.41,12.0,1592016.0,2008-06-19T16:42:51Z,0.34
35078021,481993642,Stub,0.1,2.9,4.0,1294969.0,2012-03-15T08:50:41Z,0.29
37561888,526018461,Stub,0.1,9.24,3.0,1979668.0,2012-12-02T14:24:39Z,0.92
24402911,404430801,Stub,0.1,2.4,26.0,7328338.0,2010-12-27T08:46:03Z,0.24
2360999,102049063,Stub,0.1,0.24,31.0,3257688.0,2007-01-20T19:12:10Z,0.02
40275795,569065154,Stub,0.1,31.57,11.0,242472.0,2013-08-18T11:14:14Z,3.16
22454458,284432350,Stub,0.1,4.18,8.0,9353377.0,2009-04-17T15:15:53Z,0.42
42684356,607403794,Stub,0.1,9.33,9.0,4649642.0,2014-05-06T23:20:40Z,0.93
16443361,217232028,Stub,0.1,8.17,6.0,5123496.0,2008-06-05T04:32:33Z,0.82
14916746,181278240,Stub,0.1,5.08,9.0,149061.0,2007-12-31T22:40:31Z,0.51
42957683,611437191,Stub,0.1,13.98,7.0,4649642.0,2014-06-03T21:46:26Z,1.4
6757977,90674778,Stub,0.1,0.13,9.0,743015.0,2006-11-28T15:42:26Z,0.01
31952686,432026156,Stub,0.1,17.38,2.0,12049319.0,2011-06-01T16:57:23Z,1.74
6998407,88841221,Stub,0.1,2.05,29.0,2798878.0,2006-11-19T18:13:50Z,0.2
44386289,633640696,Stub,0.1,17.77,4.0,1294969.0,2014-11-13T08:11:48Z,1.78
27105450,358219975,Stub,0.1,6.61,3.0,719387.0,2010-04-25T15:30:26Z,0.66
33913015,463279166,Stub,0.1,40.59,6.0,1294969.0,2011-11-30T10:58:05Z,4.06
44239789,638973467,Stub,0.1,33.36,3.0,20957809.0,2014-12-20T23:27:59Z,3.34
8239237,289552553,Stub,0.1,2.52,1.0,191757.0,2009-05-12T21:43:48Z,0.25
7421883,195019634,Stub,0.1,4.81,16.0,231599.0,2008-03-01T00:42:21Z,0.48
45250322,644731365,Stub,0.1,39.52,0.0,6524670.0,2015-01-29T18:35:35Z,3.95
17479515,213127152,Stub,0.1,0.66,7.0,91397.0,2008-05-17T22:21:07Z,0.07
32621728,491870682,Stub,0.1,9.77,10.0,14216826.0,2012-05-10T20:47:06Z,0.98
25756390,408970570,Stub,0.1,2.28,83.0,1832829.0,2011-01-20T13:35:26Z,0.23
12641947,150658122,Stub,0.1,33.45,16.0,1358718.0,2007-08-11T22:27:50Z,3.35
6828969,322652605,Stub,0.1,3.18,4.0,1215485.0,2009-10-29T01:19:17Z,0.32
15417166,218650136,Stub,0.1,6.77,6.0,6652755.0,2008-06-11T15:55:17Z,0.68
41525239,588754759,Stub,0.1,19.25,6.0,14453814.0,2014-01-02T02:43:36Z,1.92
22457516,309288797,Stub,0.1,6.71,31.0,2674300.0,2009-08-21T18:25:22Z,0.67
29837268,513344410,Stub,0.1,2.12,6.0,16675924.0,2012-09-18T10:16:40Z,0.21
38892318,590464426,Stub,0.1,8.33,56.0,2157954.0,2014-01-13T05:14:34Z,0.83
11922547,140525520,Stub,0.1,1.78,9.0,85042.0,2007-06-25T14:23:22Z,0.18
34142141,466959106,Stub,0.1,7.1,5.0,4649642.0,2011-12-21T02:42:20Z,0.71
41620892,590373323,Stub,0.1,68.95,7.0,11612968.0,2014-01-12T15:57:06Z,6.9
41064504,581401640,Stub,0.1,5.26,4.0,4649642.0,2013-11-12T23:02:51Z,0.53
26441223,348006125,Stub,0.1,6.56,27.0,865150.0,2010-03-06T00:11:44Z,0.66
16279770,198056665,Stub,0.1,1.36,3.0,5411844.0,2008-03-13T21:50:00Z,0.14
24521175,316999209,Stub,0.1,1.11,2.0,7009303.0,2009-09-30T01:10:07Z,0.11
3728058,358702617,Stub,0.1,16.45,152.0,6572977.0,2010-04-27T19:13:54Z,1.64
1275818,639535895,Stub,0.1,3.47,100.0,350890.0,2014-12-25T01:17:23Z,0.35
36991369,604809070,Stub,0.1,6.15,8.0,13791031.0,2014-04-18T23:30:49Z,0.62
9838010,193974833,Stub,0.1,39.58,22.0,3727064.0,2008-02-25T18:18:04Z,3.96
27862564,604869211,Stub,0.1,1.2,3.0,13791031.0,2014-04-19T12:37:24Z,0.12
23964635,307686780,Stub,0.1,11.08,54.0,3771078.0,2009-08-13T04:32:22Z,1.11
3322383,121720832,Stub,0.1,2.74,9.0,4067420.0,2007-04-10T17:31:02Z,0.27
24617140,318638036,Stub,0.1,6.71,11.0,346507.0,2009-10-08T11:12:32Z,0.67
7666034,160668660,Stub,0.1,3.59,8.0,320496.0,2007-09-27T10:56:45Z,0.36
23934818,547868568,Stub,0.1,2.1,3.0,245519.0,2013-03-30T20:04:31Z,0.21
17855346,218213094,Stub,0.1,10.22,4.0,4898486.0,2008-06-09T17:43:08Z,1.02
26726918,408723259,Stub,0.1,8.88,3.0,4850051.0,2011-01-19T04:04:03Z,0.89
44273342,632054961,Stub,0.1,28.02,6.0,4255301.0,2014-11-01T20:42:10Z,2.8
23998959,308223433,Stub,0.1,13.57,5.0,4004730.0,2009-08-16T01:36:18Z,1.36
5362470,97845122,Stub,0.1,8.09,14.0,1215485.0,2007-01-02T01:47:15Z,0.81
18429967,227907745,Stub,0.1,7.5,4.0,4460024.0,2008-07-25T22:04:35Z,0.75
18770147,452069216,Stub,0.1,3.57,17.0,10996774.0,2011-09-23T18:49:06Z,0.36
22047047,294148585,Stub,0.1,2.33,14.0,3157573.0,2009-06-03T11:29:04Z,0.23
35279946,485596646,Stub,0.1,3.48,21.0,264323.0,2012-04-04T20:57:56Z,0.35
2451240,557117545,Stub,0.1,16.44,5.0,14423536.0,2013-05-28T03:52:19Z,1.64
17267686,282215296,Stub,0.1,1.95,9.0,4260898.0,2009-04-06T22:49:43Z,0.2
27353439,362096112,Stub,0.1,75.16,7.0,7972131.0,2010-05-14T14:15:29Z,7.52
12624649,500220822,Stub,0.1,35.8,94.0,153226.0,2012-07-01T19:39:05Z,3.58
41953028,595630505,Stub,0.1,13.49,19.0,4564448.0,2014-02-15T20:17:35Z,1.35
5852091,125081527,Stub,0.1,2.77,2.0,433328.0,2007-04-23T05:38:03Z,0.28
20125928,256249499,Stub,0.1,4.62,29.0,2999486.0,2008-12-06T16:29:18Z,0.46
19898911,247116909,Stub,0.1,24.66,11.0,5277842.0,2008-10-23T06:09:20Z,2.47
931889,171805939,Stub,0.1,0.62,9.0,794371.0,2007-11-16T02:24:58Z,0.06
11084624,130060793,Stub,0.1,0.95,3.0,1951353.0,2007-05-11T10:38:03Z,0.1
2799421,34685939,Stub,0.1,14.7,10.0,259138.0,2006-01-11T00:33:45Z,1.47
33540691,457557435,Stub,0.1,22.28,22.0,1381508.0,2011-10-26T21:45:14Z,2.23
33897819,484680407,Stub,0.1,16.69,9.0,6655086.0,2012-03-30T11:15:03Z,1.67
33404389,455478870,Stub,0.1,0.92,9.0,6188256.0,2011-10-14T03:38:53Z,0.09
1766912,249036613,Stub,0.1,1.68,66.0,93143.0,2008-11-01T18:37:35Z,0.17
37393706,518888246,Stub,0.1,5.8,2.0,16475220.0,2012-10-20T16:12:43Z,0.58
9029649,259535524,Stub,0.1,7.05,308.0,7098284.0,2008-12-22T15:11:56Z,0.7
21318155,515239630,Stub,0.1,1.97,3.0,16675924.0,2012-09-30T01:39:16Z,0.2
12109551,143362666,Stub,0.1,1.41,3.0,156441.0,2007-07-08T21:06:25Z,0.14
25777736,337360454,Stub,0.1,6.49,8.0,3222722.0,2010-01-12T10:02:59Z,0.65
26282046,369384160,Stub,0.1,4.65,39.0,11554556.0,2010-06-21T16:38:46Z,0.47
23999448,308755473,Stub,0.1,23.09,3.0,82835.0,2009-08-18T20:52:59Z,2.31
34778126,519574713,Stub,0.1,1.76,7.0,14054348.0,2012-10-24T14:22:33Z,0.18
17838435,257015054,Stub,0.1,0.53,14.0,4469495.0,2008-12-10T08:56:45Z,0.05
25361544,330496071,Stub,0.1,0.2,1.0,164032.0,2009-12-08T17:51:59Z,0.02
40503163,595349939,Stub,0.1,11.91,2.0,2602832.0,2014-02-13T20:33:04Z,1.19
2405465,459859250,Stub,0.1,4.92,4.0,15496939.0,2011-11-09T21:02:45Z,0.49
19829721,246070429,Stub,0.1,28.25,9.0,5277842.0,2008-10-18T10:32:29Z,2.82
27380017,362563184,Stub,0.1,38.46,20.0,10927030.0,2010-05-17T05:06:47Z,3.85
44932060,640800232,Stub,0.1,60.93,1.0,1276024.0,2015-01-03T13:53:28Z,6.09
12418267,146746512,Stub,0.1,1.04,9.0,4477315.0,2007-07-24T12:15:39Z,0.1
23009176,293208711,Stub,0.1,4.62,17.0,9251262.0,2009-05-30T00:51:29Z,0.46
39075527,549750999,Stub,0.1,14.45,4.0,12529706.0,2013-04-10T21:57:05Z,1.44
11629896,139783910,Stub,0.1,1.09,5.0,491716.0,2007-06-21T23:49:49Z,0.11
524659,119720654,Stub,0.1,1.17,13.0,146986.0,2007-04-02T14:11:33Z,0.12
20179833,256247299,Stub,0.1,0.63,5.0,4080342.0,2008-12-06T16:13:05Z,0.06
9765187,111500207,Stub,0.1,2.36,5.0,410868.0,2007-02-28T03:52:46Z,0.24
22042210,278228573,Stub,0.1,20.86,0.0,342538.0,2009-03-19T00:09:46Z,2.09
25854378,437136279,Stub,0.1,5.21,7.0,4649642.0,2011-06-30T23:30:05Z,0.52
41079243,581618896,Stub,0.1,3.83,3.0,1607861.0,2013-11-14T12:25:04Z,0.38
2322642,409347803,Stub,0.1,3.1,34.0,2313206.0,2011-01-22T11:49:51Z,0.31
9264597,120924950,Stub,0.1,0.7,35.0,261435.0,2007-04-07T07:19:05Z,0.07
10364643,416907631,Stub,0.1,1.7,62.0,232051.0,2011-03-03T14:02:13Z,0.17
13181827,207221505,Stub,0.1,3.51,16.0,1219.0,2008-04-21T22:08:06Z,0.35
23256795,297013393,Stub,0.1,19.34,4.0,3010696.0,2009-06-17T19:37:25Z,1.93
17447388,212711053,Stub,0.1,2.15,13.0,253448.0,2008-05-15T22:36:31Z,0.22
131968,130859445,Stub,0.1,6.04,13.0,2069455.0,2007-05-14T19:59:10Z,0.6
5451546,101053374,Stub,0.1,0.46,12.0,2942755.0,2007-01-16T07:02:56Z,0.05
30277018,405458247,Stub,0.1,6.93,3.0,3200843.0,2011-01-02T07:14:30Z,0.69
39169314,551338306,Stub,0.1,24.57,13.0,1075024.0,2013-04-20T19:29:31Z,2.46
26835190,354096496,Stub,0.1,55.12,7.0,1276024.0,2010-04-05T13:01:45Z,5.51
23173511,295930750,Stub,0.1,8.73,8.0,9089258.0,2009-06-12T06:50:06Z,0.87
5706717,90755025,Stub,0.1,0.59,10.0,743015.0,2006-11-28T22:05:39Z,0.06
40505834,572523460,Stub,0.1,40.27,9.0,23407.0,2013-09-11T19:12:09Z,4.03
7685997,87613525,Stub,0.1,6.72,13.0,759211.0,2006-11-13T21:21:02Z,0.67
15801528,198175483,Stub,0.1,2.09,15.0,2321328.0,2008-03-14T12:07:36Z,0.21
12532567,210484005,Stub,0.1,1.78,1.0,117878.0,2008-05-06T02:50:58Z,0.18
1554378,194307262,Stub,0.1,1.0,18.0,231599.0,2008-02-27T00:53:03Z,0.1
12270243,221044322,Stub,0.1,19.5,40.0,2156772.0,2008-06-22T20:27:57Z,1.95
41861242,594198330,Stub,0.1,19.64,20.0,834412.0,2014-02-06T12:14:45Z,1.96
6374020,239564162,Stub,0.1,0.65,10.0,7178666.0,2008-09-19T13:55:29Z,0.06
32303555,437694064,Stub,0.1,9.36,5.0,1294969.0,2011-07-04T11:35:50Z,0.94
36339246,500871167,Stub,0.1,23.67,1.0,342538.0,2012-07-05T23:23:18Z,2.37
25738745,336965605,Stub,0.1,17.23,6.0,759211.0,2010-01-10T08:45:10Z,1.72
352892,182794481,Stub,0.1,0.74,49.0,279219.0,2008-01-07T20:03:03Z,0.07
42001458,596581561,Stub,0.1,1.39,5.0,1241000.0,2014-02-22T02:55:17Z,0.14
30352502,407393021,Stub,0.1,2.05,3.0,5014595.0,2011-01-12T02:10:27Z,0.2
9007352,114389296,Stub,0.1,1.41,12.0,1267095.0,2007-03-11T21:48:15Z,0.14
1435293,128385356,Stub,0.1,19.12,8.0,104025.0,2007-05-05T07:43:29Z,1.91
16635495,261960270,Stub,0.1,17.69,9.0,504716.0,2009-01-04T21:25:04Z,1.77
37839484,526503526,Stub,0.1,5.02,3.0,1294969.0,2012-12-05T12:33:59Z,0.5
21016697,329639304,Stub,0.1,2.89,3.0,2260528.0,2009-12-04T09:49:57Z,0.29
7379730,223447705,Stub,0.1,1.65,23.0,81432.0,2008-07-04T03:13:31Z,0.16
32840275,446298492,Stub,0.1,11.63,12.0,7247637.0,2011-08-23T10:50:08Z,1.16
488239,100768955,Stub,0.1,0.65,6.0,2355097.0,2007-01-15T00:47:36Z,0.06
134206,55461789,Stub,0.1,2.23,10.0,433328.0,2006-05-27T20:00:50Z,0.22
26650036,351289436,Stub,0.1,23.66,8.0,336266.0,2010-03-22T02:44:22Z,2.37
14490313,174726884,Stub,0.1,7.0,20.0,691508.0,2007-11-30T00:54:39Z,0.7
26720882,352407976,Stub,0.1,1.88,16.0,191757.0,2010-03-27T21:33:19Z,0.19
5171474,116256448,Stub,0.1,3.02,5.0,203494.0,2007-03-19T14:04:02Z,0.3
37384223,518703433,Stub,0.1,23.94,12.0,2101300.0,2012-10-19T13:47:51Z,2.39
17141156,208504066,Stub,0.1,5.57,14.0,165613.0,2008-04-27T11:29:10Z,0.56
9131453,115834299,Stub,0.1,7.07,23.0,687671.0,2007-03-17T18:18:39Z,0.71
24712121,320188246,Stub,0.1,18.61,4.0,1294969.0,2009-10-16T11:02:49Z,1.86
21350420,267813871,Stub,0.1,1.3,6.0,1452350.0,2009-02-01T12:09:31Z,0.13
8933212,123919377,Stub,0.1,1.29,41.0,3868364.0,2007-04-18T21:41:43Z,0.13
21746346,309451381,Stub,0.1,5.22,34.0,2308770.0,2009-08-22T17:06:31Z,0.52
18408769,642769611,Stub,0.1,3.22,13.0,327592.0,2015-01-16T14:33:41Z,0.32
12387579,146398341,Stub,0.1,5.33,8.0,4477315.0,2007-07-22T22:06:46Z,0.53
5818008,140429402,Stub,0.1,1.79,9.0,880970.0,2007-06-25T02:27:07Z,0.18
12590892,151091470,Stub,0.1,0.16,6.0,2618808.0,2007-08-14T03:11:01Z,0.02
14993173,208537881,Stub,0.1,12.58,4.0,291884.0,2008-04-27T15:22:53Z,1.26
3884127,135068338,Stub,0.1,3.75,8.0,433328.0,2007-06-01T11:47:06Z,0.38
12798120,151661051,Stub,0.1,6.36,18.0,38664.0,2007-08-16T19:14:10Z,0.64
26385280,347113050,Stub,0.1,12.28,4.0,510132.0,2010-03-01T16:29:30Z,1.23
9271726,105130408,Stub,0.1,14.06,3.0,327289.0,2007-02-02T17:28:50Z,1.41
31266428,420225802,Stub,0.1,33.6,6.0,4560468.0,2011-03-22T22:35:08Z,3.36
572070,505055276,Stub,0.1,21.17,59.0,950157.0,2012-07-31T06:28:43Z,2.12
23714398,332970836,Stub,0.1,3.06,27.0,10996774.0,2009-12-21T02:44:56Z,0.31
19522131,253207036,Stub,0.1,0.47,4.0,195411.0,2008-11-21T16:04:40Z,0.05
13481524,198324971,Stub,0.1,49.42,13.0,4381544.0,2008-03-15T01:30:27Z,4.94
15715464,190820255,Stub,0.1,3.94,19.0,1592016.0,2008-02-12T04:14:29Z,0.39
6798458,104286752,Stub,0.1,7.08,6.0,1104957.0,2007-01-30T07:33:04Z,0.71
20037529,249161521,Stub,0.1,39.71,7.0,1276024.0,2008-11-02T10:02:24Z,3.97
11945196,140958867,Stub,0.1,0.18,7.0,2201405.0,2007-06-27T14:25:50Z,0.02
28035107,373457558,Stub,0.1,7.09,38.0,10179589.0,2010-07-14T15:43:53Z,0.71
14761782,198505171,Stub,0.1,8.17,16.0,1324179.0,2008-03-15T22:58:20Z,0.82
14075773,170572744,Stub,0.1,1.04,5.0,5681591.0,2007-11-10T17:22:18Z,0.1
15114723,205686353,Stub,0.1,3.93,7.0,6454287.0,2008-04-15T00:57:18Z,0.39
36036008,500623383,Stub,0.1,36.79,61.0,6655086.0,2012-07-04T09:23:43Z,3.68
11521966,134828421,Stub,0.1,2.59,5.0,2025742.0,2007-05-31T15:26:49Z,0.26
9433114,173633182,Stub,0.1,2.44,24.0,3187670.0,2007-11-25T05:55:48Z,0.24
20199410,322453771,Stub,0.1,2.86,3.0,1979668.0,2009-10-28T01:21:10Z,0.29
27155541,545904564,Stub,0.1,1.35,7.0,6569922.0,2013-03-21T06:24:41Z,0.14
17529125,213784627,Stub,0.1,3.76,5.0,564742.0,2008-05-20T20:35:59Z,0.38
37357337,518328643,Stub,0.1,3.5,5.0,15552900.0,2012-10-17T14:26:58Z,0.35
15357067,217499267,Stub,0.1,7.72,4.0,1951353.0,2008-06-06T09:01:10Z,0.77
21384910,377382964,Start,0.28,24.72,9.0,2567040.0,2010-08-05T22:43:15Z,6.92
16913576,349666754,Start,0.28,11.35,26.0,5479803.0,2010-03-13T19:50:59Z,3.18
2571395,468684665,Start,0.28,3.14,11.0,1951353.0,2011-12-31T00:14:34Z,0.88
43115863,634153907,Start,0.28,9.11,34.0,8024439.0,2014-11-17T00:38:24Z,2.55
4522304,93653884,Start,0.28,1.97,17.0,581161.0,2006-12-11T21:00:33Z,0.55
36753304,507954183,Start,0.28,19.23,56.0,8787860.0,2012-08-18T07:58:25Z,5.38
1255036,211385215,Start,0.28,0.98,11.0,509520.0,2008-05-10T02:12:04Z,0.27
303070,151664637,Start,0.28,0.31,91.0,3398850.0,2007-08-16T19:33:47Z,0.09
20985208,289125631,Start,0.28,1.45,53.0,1696200.0,2009-05-10T20:34:54Z,0.41
23734166,304014108,Start,0.28,12.76,13.0,6570169.0,2009-07-24T21:40:00Z,3.57
230257,461261511,Start,0.28,0.78,61.0,4824697.0,2011-11-18T11:24:15Z,0.22
19087221,273674993,Start,0.28,14.44,12.0,6149469.0,2009-02-27T16:00:35Z,4.04
36051805,496183069,Start,0.28,16.89,32.0,148125.0,2012-06-05T22:18:53Z,4.73
38429213,539219573,Start,0.28,60.12,82.0,15256160.0,2013-02-20T12:35:42Z,16.83
5283543,55044676,Start,0.28,9.97,32.0,444907.0,2006-05-25T10:12:15Z,2.79
37072351,637271412,Start,0.28,21.07,9.0,18685638.0,2014-12-09T04:04:44Z,5.9
5049997,178418404,Start,0.28,2.66,41.0,75561.0,2007-12-17T01:52:14Z,0.74
2638044,181557929,Start,0.28,0.17,69.0,712163.0,2008-01-02T07:33:07Z,0.05
23075828,482380924,Start,0.28,3.43,21.0,7328338.0,2012-03-17T15:19:10Z,0.96
146112,119241571,Start,0.28,1.39,14.0,3881776.0,2007-03-31T10:46:12Z,0.39
133199,130171662,Start,0.28,2.91,10.0,2069455.0,2007-05-11T20:19:52Z,0.81
21001736,277088804,Start,0.28,33.35,10.0,1979668.0,2009-03-14T00:55:28Z,9.34
413124,116550936,Start,0.28,0.39,27.0,642800.0,2007-03-20T16:07:27Z,0.11
40787685,579642619,Start,0.28,0.62,54.0,19269270.0,2013-10-31T18:13:54Z,0.17
